t,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,S
28.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001023
28.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001004
28.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000986
28.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000968
28.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000951
28.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000933
29.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000916
29.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000899
29.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000882
29.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000865
29.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000848
29.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000832
29.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000816
29.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000799
29.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000784
29.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000768
30.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000752
